Filename,Method,Num_Raw_Files,Num_Results
proteinGroups_classic_rescue_grouping_no_remap_128.csv,classic_rescue_grouping_no_remap,128,14293
proteinGroups_picked_subset_no_remap_64.csv,picked_subset_no_remap,64,8458
proteinGroups_classic_rescue_grouping_no_remap_4.csv,classic_rescue_grouping_no_remap,4,5662
proteinGroups_picked_subset_no_remap_22796.csv,picked_subset_no_remap,22796,6326
proteinGroups_savitski_rescued_subset_no_remap_4.csv,savitski_rescued_subset_no_remap,4,5451
proteinGroups_savitski_rescued_subset_no_remap_16.csv,savitski_rescued_subset_no_remap,16,7099
proteinGroups_savitski_no_remap_2.csv,savitski_no_remap,2,0
proteinGroups_savitski_no_remap_256.csv,savitski_no_remap,256,0
proteinGroups_classic_rescue_grouping_no_remap_4096.csv,classic_rescue_grouping_no_remap,4096,17133
proteinGroups_classic_grouping_no_remap_1.csv,classic_grouping_no_remap,1,4334
proteinGroups_classic_no_grouping_no_remap_22796.csv,classic_no_grouping_no_remap,22796,0
proteinGroups_savitski_no_remap_32.csv,savitski_no_remap,32,0
proteinGroups_picked_protein_group_no_remap_16384.csv,picked_protein_group_no_remap,16384,10436
proteinGroups_picked_no_grouping_no_remap_8.csv,picked_no_grouping_no_remap,8,0
proteinGroups_savitski_no_remap_1024.csv,savitski_no_remap,1024,0
proteinGroups_classic_grouping_no_remap_64.csv,classic_grouping_no_remap,64,11935
proteinGroups_savitski_no_remap_1.csv,savitski_no_remap,1,0
proteinGroups_savitski_no_remap_2048.csv,savitski_no_remap,2048,0
proteinGroups_classic_grouping_no_remap_2.csv,classic_grouping_no_remap,2,4980
proteinGroups_classic_rescue_grouping_no_remap_512.csv,classic_rescue_grouping_no_remap,512,18029
proteinGroups_picked_protein_group_no_remap_16.csv,picked_protein_group_no_remap,16,6448
proteinGroups_picked_no_grouping_no_remap_4.csv,picked_no_grouping_no_remap,4,0
proteinGroups_classic_grouping_no_remap_256.csv,classic_grouping_no_remap,256,16360
proteinGroups_savitski_subset_no_remap_16384.csv,savitski_subset_no_remap,16384,9787
proteinGroups_savitski_no_remap_8192.csv,savitski_no_remap,8192,0
proteinGroups_picked_protein_group_no_remap_32.csv,picked_protein_group_no_remap,32,7528
proteinGroups_classic_rescue_grouping_no_remap_8.csv,classic_rescue_grouping_no_remap,8,6589
proteinGroups_savitski_rescued_subset_no_remap_8.csv,savitski_rescued_subset_no_remap,8,6215
proteinGroups_savitski_rescued_subset_no_remap_32.csv,savitski_rescued_subset_no_remap,32,8686
proteinGroups_savitski_no_remap_16.csv,savitski_no_remap,16,0
proteinGroups_picked_no_grouping_no_remap_2.csv,picked_no_grouping_no_remap,2,0
proteinGroups_classic_rescue_grouping_no_remap_64.csv,classic_rescue_grouping_no_remap,64,11789
proteinGroups_savitski_no_remap_128.csv,savitski_no_remap,128,0
proteinGroups_classic_no_grouping_no_remap_4096.csv,classic_no_grouping_no_remap,4096,0
proteinGroups_savitski_subset_no_remap_2048.csv,savitski_subset_no_remap,2048,14173
proteinGroups_classic_grouping_no_remap_8.csv,classic_grouping_no_remap,8,6647
proteinGroups_savitski_subset_no_remap_22796.csv,savitski_subset_no_remap,22796,9551
proteinGroups_savitski_subset_no_remap_1024.csv,savitski_subset_no_remap,1024,14912
proteinGroups_classic_rescue_grouping_no_remap_256.csv,classic_rescue_grouping_no_remap,256,16259
proteinGroups_savitski_rescued_subset_no_remap_8192.csv,savitski_rescued_subset_no_remap,8192,14205
proteinGroups_savitski_subset_no_remap_32.csv,savitski_subset_no_remap,32,8803
proteinGroups_picked_no_grouping_no_remap_1.csv,picked_no_grouping_no_remap,1,0
proteinGroups_savitski_no_remap_8.csv,savitski_no_remap,8,0
proteinGroups_savitski_no_remap_512.csv,savitski_no_remap,512,0
proteinGroups_picked_subset_no_remap_4096.csv,picked_subset_no_remap,4096,8195
proteinGroups_classic_grouping_no_remap_4096.csv,classic_grouping_no_remap,4096,14694
proteinGroups_savitski_rescued_subset_no_remap_16384.csv,savitski_rescued_subset_no_remap,16384,13582
proteinGroups_savitski_rescued_subset_no_remap_4096.csv,savitski_rescued_subset_no_remap,4096,14844
proteinGroups_classic_no_grouping_no_remap_4.csv,classic_no_grouping_no_remap,4,0
proteinGroups_classic_no_grouping_no_remap_32.csv,classic_no_grouping_no_remap,32,0
proteinGroups_classic_grouping_no_remap_22796.csv,classic_grouping_no_remap,22796,10978
proteinGroups_savitski_subset_no_remap_8.csv,savitski_subset_no_remap,8,6270
proteinGroups_savitski_no_remap_22796.csv,savitski_no_remap,22796,0
proteinGroups_picked_protein_group_no_remap_256.csv,picked_protein_group_no_remap,256,9821
proteinGroups_classic_no_grouping_no_remap_8192.csv,classic_no_grouping_no_remap,8192,0
proteinGroups_classic_grouping_no_remap_8192.csv,classic_grouping_no_remap,8192,12751
proteinGroups_classic_rescue_grouping_no_remap_16.csv,classic_rescue_grouping_no_remap,16,7696
proteinGroups_picked_protein_group_no_remap_1024.csv,picked_protein_group_no_remap,1024,10678
proteinGroups_picked_subset_no_remap_8192.csv,picked_subset_no_remap,8192,7256
proteinGroups_picked_no_grouping_no_remap_1024.csv,picked_no_grouping_no_remap,1024,0
proteinGroups_picked_no_grouping_no_remap_2048.csv,picked_no_grouping_no_remap,2048,0
proteinGroups_picked_subset_no_remap_256.csv,picked_subset_no_remap,256,9663
proteinGroups_picked_protein_group_no_remap_2048.csv,picked_protein_group_no_remap,2048,10848
proteinGroups_classic_no_grouping_no_remap_256.csv,classic_no_grouping_no_remap,256,0
proteinGroups_picked_no_grouping_no_remap_32.csv,picked_no_grouping_no_remap,32,0
proteinGroups_savitski_rescued_subset_no_remap_22796.csv,savitski_rescued_subset_no_remap,22796,13482
proteinGroups_savitski_no_remap_4096.csv,savitski_no_remap,4096,0
proteinGroups_picked_subset_no_remap_32.csv,picked_subset_no_remap,32,7598
proteinGroups_savitski_subset_no_remap_512.csv,savitski_subset_no_remap,512,14552
proteinGroups_classic_no_grouping_no_remap_2.csv,classic_no_grouping_no_remap,2,0
proteinGroups_classic_grouping_no_remap_16384.csv,classic_grouping_no_remap,16384,11238
proteinGroups_savitski_no_remap_16384.csv,savitski_no_remap,16384,0
proteinGroups_picked_protein_group_no_remap_8.csv,picked_protein_group_no_remap,8,5807
proteinGroups_savitski_no_remap_64.csv,savitski_no_remap,64,0
proteinGroups_picked_subset_no_remap_8.csv,picked_subset_no_remap,8,5856
proteinGroups_picked_no_grouping_no_remap_256.csv,picked_no_grouping_no_remap,256,0
proteinGroups_classic_rescue_grouping_no_remap_2048.csv,classic_rescue_grouping_no_remap,2048,18287
proteinGroups_classic_no_grouping_no_remap_1.csv,classic_no_grouping_no_remap,1,0
proteinGroups_classic_grouping_no_remap_32.csv,classic_grouping_no_remap,32,9800
proteinGroups_classic_rescue_grouping_no_remap_1024.csv,classic_rescue_grouping_no_remap,1024,18687
proteinGroups_savitski_rescued_subset_no_remap_256.csv,savitski_rescued_subset_no_remap,256,13337
proteinGroups_savitski_subset_no_remap_128.csv,savitski_subset_no_remap,128,12154
