Filename,Method,Num_Raw_Files,Num_Results
proteinGroups_picked_no_grouping_no_remap_128.csv,picked_no_grouping_no_remap,128,0
proteinGroups_classic_rescue_grouping_no_remap_22796.csv,classic_rescue_grouping_no_remap,22796,8432
proteinGroups_picked_protein_group_no_remap_2.csv,picked_protein_group_no_remap,2,4318
proteinGroups_savitski_subset_no_remap_4096.csv,savitski_subset_no_remap,4096,4893
proteinGroups_classic_no_grouping_no_remap_2048.csv,classic_no_grouping_no_remap,2048,0
proteinGroups_picked_subset_no_remap_2.csv,picked_subset_no_remap,2,4329
proteinGroups_picked_no_grouping_no_remap_4096.csv,picked_no_grouping_no_remap,4096,0
proteinGroups_classic_rescue_grouping_no_remap_2.csv,classic_rescue_grouping_no_remap,2,4291
proteinGroups_savitski_rescued_subset_no_remap_2.csv,savitski_rescued_subset_no_remap,2,4312
proteinGroups_picked_protein_group_no_remap_4096.csv,picked_protein_group_no_remap,4096,8493
proteinGroups_picked_subset_no_remap_16384.csv,picked_subset_no_remap,16384,3732
proteinGroups_classic_no_grouping_no_remap_64.csv,classic_no_grouping_no_remap,64,0
proteinGroups_savitski_no_remap_4.csv,savitski_no_remap,4,0
proteinGroups_classic_no_grouping_no_remap_16384.csv,classic_no_grouping_no_remap,16384,0
proteinGroups_classic_grouping_no_remap_128.csv,classic_grouping_no_remap,128,6418
proteinGroups_picked_protein_group_no_remap_22796.csv,picked_protein_group_no_remap,22796,8611
proteinGroups_classic_grouping_no_remap_512.csv,classic_grouping_no_remap,512,6554
proteinGroups_savitski_subset_no_remap_8192.csv,savitski_subset_no_remap,8192,4240
proteinGroups_classic_rescue_grouping_no_remap_1.csv,classic_rescue_grouping_no_remap,1,3963
proteinGroups_savitski_rescued_subset_no_remap_1.csv,savitski_rescued_subset_no_remap,1,3979
proteinGroups_savitski_rescued_subset_no_remap_1024.csv,savitski_rescued_subset_no_remap,1024,7745
proteinGroups_savitski_rescued_subset_no_remap_2048.csv,savitski_rescued_subset_no_remap,2048,8216
proteinGroups_classic_grouping_no_remap_4.csv,classic_grouping_no_remap,4,4620
proteinGroups_savitski_subset_no_remap_16.csv,savitski_subset_no_remap,16,5026
proteinGroups_picked_no_grouping_no_remap_64.csv,picked_no_grouping_no_remap,64,0
proteinGroups_classic_rescue_grouping_no_remap_128.csv,classic_rescue_grouping_no_remap,128,6694
proteinGroups_picked_subset_no_remap_64.csv,picked_subset_no_remap,64,6318
proteinGroups_classic_rescue_grouping_no_remap_4.csv,classic_rescue_grouping_no_remap,4,4624
proteinGroups_picked_subset_no_remap_22796.csv,picked_subset_no_remap,22796,3635
proteinGroups_savitski_rescued_subset_no_remap_4.csv,savitski_rescued_subset_no_remap,4,4645
proteinGroups_savitski_rescued_subset_no_remap_16.csv,savitski_rescued_subset_no_remap,16,5063
proteinGroups_savitski_no_remap_2.csv,savitski_no_remap,2,0
proteinGroups_savitski_no_remap_256.csv,savitski_no_remap,256,0
proteinGroups_classic_rescue_grouping_no_remap_4096.csv,classic_rescue_grouping_no_remap,4096,8349
proteinGroups_classic_grouping_no_remap_1.csv,classic_grouping_no_remap,1,3969
proteinGroups_classic_no_grouping_no_remap_22796.csv,classic_no_grouping_no_remap,22796,0
proteinGroups_savitski_no_remap_32.csv,savitski_no_remap,32,0
proteinGroups_picked_protein_group_no_remap_16384.csv,picked_protein_group_no_remap,16384,8611
proteinGroups_picked_no_grouping_no_remap_8.csv,picked_no_grouping_no_remap,8,0
proteinGroups_savitski_no_remap_1024.csv,savitski_no_remap,1024,0
proteinGroups_classic_grouping_no_remap_64.csv,classic_grouping_no_remap,64,6246
proteinGroups_savitski_no_remap_1.csv,savitski_no_remap,1,0
proteinGroups_savitski_no_remap_2048.csv,savitski_no_remap,2048,0
proteinGroups_classic_grouping_no_remap_2.csv,classic_grouping_no_remap,2,4305
proteinGroups_classic_rescue_grouping_no_remap_512.csv,classic_rescue_grouping_no_remap,512,7453
proteinGroups_picked_protein_group_no_remap_16.csv,picked_protein_group_no_remap,16,5076
proteinGroups_picked_no_grouping_no_remap_4.csv,picked_no_grouping_no_remap,4,0
proteinGroups_classic_grouping_no_remap_256.csv,classic_grouping_no_remap,256,6545
proteinGroups_savitski_subset_no_remap_16384.csv,savitski_subset_no_remap,16384,3717
proteinGroups_savitski_no_remap_8192.csv,savitski_no_remap,8192,0
proteinGroups_picked_protein_group_no_remap_32.csv,picked_protein_group_no_remap,32,5828
proteinGroups_classic_rescue_grouping_no_remap_8.csv,classic_rescue_grouping_no_remap,8,4859
proteinGroups_savitski_rescued_subset_no_remap_8.csv,savitski_rescued_subset_no_remap,8,4879
proteinGroups_savitski_rescued_subset_no_remap_32.csv,savitski_rescued_subset_no_remap,32,5798
proteinGroups_savitski_no_remap_16.csv,savitski_no_remap,16,0
proteinGroups_picked_no_grouping_no_remap_2.csv,picked_no_grouping_no_remap,2,0
proteinGroups_classic_rescue_grouping_no_remap_64.csv,classic_rescue_grouping_no_remap,64,6411
proteinGroups_savitski_no_remap_128.csv,savitski_no_remap,128,0
proteinGroups_classic_no_grouping_no_remap_4096.csv,classic_no_grouping_no_remap,4096,0
proteinGroups_savitski_subset_no_remap_2048.csv,savitski_subset_no_remap,2048,5694
proteinGroups_classic_grouping_no_remap_8.csv,classic_grouping_no_remap,8,4848
proteinGroups_savitski_subset_no_remap_22796.csv,savitski_subset_no_remap,22796,3631
proteinGroups_savitski_subset_no_remap_1024.csv,savitski_subset_no_remap,1024,6238
proteinGroups_classic_rescue_grouping_no_remap_256.csv,classic_rescue_grouping_no_remap,256,7015
proteinGroups_savitski_rescued_subset_no_remap_8192.csv,savitski_rescued_subset_no_remap,8192,8533
proteinGroups_savitski_subset_no_remap_32.csv,savitski_subset_no_remap,32,5721
proteinGroups_picked_no_grouping_no_remap_1.csv,picked_no_grouping_no_remap,1,0
proteinGroups_savitski_no_remap_8.csv,savitski_no_remap,8,0
proteinGroups_savitski_no_remap_512.csv,savitski_no_remap,512,0
proteinGroups_picked_subset_no_remap_4096.csv,picked_subset_no_remap,4096,4902
proteinGroups_classic_grouping_no_remap_4096.csv,classic_grouping_no_remap,4096,4771
proteinGroups_savitski_rescued_subset_no_remap_16384.csv,savitski_rescued_subset_no_remap,16384,8473
proteinGroups_savitski_rescued_subset_no_remap_4096.csv,savitski_rescued_subset_no_remap,4096,8423
proteinGroups_classic_no_grouping_no_remap_4.csv,classic_no_grouping_no_remap,4,0
proteinGroups_classic_no_grouping_no_remap_32.csv,classic_no_grouping_no_remap,32,0
proteinGroups_classic_grouping_no_remap_22796.csv,classic_grouping_no_remap,22796,3478
proteinGroups_savitski_subset_no_remap_8.csv,savitski_subset_no_remap,8,4874
proteinGroups_savitski_no_remap_22796.csv,savitski_no_remap,22796,0
proteinGroups_picked_protein_group_no_remap_256.csv,picked_protein_group_no_remap,256,7101
proteinGroups_classic_no_grouping_no_remap_8192.csv,classic_no_grouping_no_remap,8192,0
proteinGroups_classic_grouping_no_remap_8192.csv,classic_grouping_no_remap,8192,4121
proteinGroups_classic_rescue_grouping_no_remap_16.csv,classic_rescue_grouping_no_remap,16,5046
proteinGroups_picked_protein_group_no_remap_1024.csv,picked_protein_group_no_remap,1024,7796
proteinGroups_picked_subset_no_remap_8192.csv,picked_subset_no_remap,8192,4261
proteinGroups_picked_no_grouping_no_remap_1024.csv,picked_no_grouping_no_remap,1024,0
proteinGroups_picked_no_grouping_no_remap_2048.csv,picked_no_grouping_no_remap,2048,0
proteinGroups_picked_subset_no_remap_256.csv,picked_subset_no_remap,256,6619
proteinGroups_picked_protein_group_no_remap_2048.csv,picked_protein_group_no_remap,2048,8270
proteinGroups_classic_no_grouping_no_remap_256.csv,classic_no_grouping_no_remap,256,0
proteinGroups_picked_no_grouping_no_remap_32.csv,picked_no_grouping_no_remap,32,0
proteinGroups_savitski_rescued_subset_no_remap_22796.csv,savitski_rescued_subset_no_remap,22796,8467
proteinGroups_savitski_no_remap_4096.csv,savitski_no_remap,4096,0
proteinGroups_picked_subset_no_remap_32.csv,picked_subset_no_remap,32,5745
proteinGroups_savitski_subset_no_remap_512.csv,savitski_subset_no_remap,512,6613
proteinGroups_classic_no_grouping_no_remap_2.csv,classic_no_grouping_no_remap,2,0
proteinGroups_classic_grouping_no_remap_16384.csv,classic_grouping_no_remap,16384,3574
proteinGroups_savitski_no_remap_16384.csv,savitski_no_remap,16384,0
proteinGroups_picked_protein_group_no_remap_8.csv,picked_protein_group_no_remap,8,4913
proteinGroups_savitski_no_remap_64.csv,savitski_no_remap,64,0
proteinGroups_picked_subset_no_remap_8.csv,picked_subset_no_remap,8,4909
proteinGroups_picked_no_grouping_no_remap_256.csv,picked_no_grouping_no_remap,256,0
proteinGroups_classic_rescue_grouping_no_remap_2048.csv,classic_rescue_grouping_no_remap,2048,8164
proteinGroups_classic_no_grouping_no_remap_1.csv,classic_no_grouping_no_remap,1,0
proteinGroups_classic_grouping_no_remap_32.csv,classic_grouping_no_remap,32,5698
proteinGroups_classic_rescue_grouping_no_remap_1024.csv,classic_rescue_grouping_no_remap,1024,7691
proteinGroups_savitski_rescued_subset_no_remap_256.csv,savitski_rescued_subset_no_remap,256,7060
proteinGroups_savitski_subset_no_remap_128.csv,savitski_subset_no_remap,128,6447
